Site,Room,Strata,Photo No,Image,Type,Assocnoeg,Box,GridE,GridN,Orientation,DepBeg,DepEnd,Date,CDRH: Date,Photographer,Feature No,Signi Art No,Other No,"CDRH: Human Remains 
(y/n)",Subject,CDRH: Subject Category 1,CDRH: Subject Category 2,CDRH: Subject Category 3,Comments,Storage Location,Data Entry,CDRH: Image Quality Notes,CDRH: Notes
LA 8846,006A,,PA00241,print,black-white,no,PA001,,,no data,,,0700972,,no data,,,,,"Hearth, kiva",,,,with corrugated jar PA00238,Salmon Curation Office,N Espinosa,,
LA 8846,005W,,PA00242,print,black-white,no,PA001,,,no data,,,0700972,,no data,,,,,"Hearth, kiva",,,,with corrugated jar PA00238,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00237,print,black-white,no,PA001,,,no data,,,,,no data,,,,,"Hearth, stone lined",,,,unidentified room,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00068,print,color,no,PA001,,,West,,,,,no data,,,,,Hogback,,,,snapshot,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00734,negative,color,no,PA001,,,no data,,,,,no data,,,,,Homestead,,,,from museum,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00755,negative,black-white,no,PA001,,,no data,,,,,no data,,,,,Homestead,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00945,print,black-white,no,PA001,,,East,,,,,Peter George,,,,,Homestead,,,,pre-stabilization,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00414,print,color,no,PA001,,,North,,,0000979,,Foutz,,,,,Housing area,,,,view of compound from ruin,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00416,print,color,no,PA001,,,North,,,0000979,,Foutz,,,,,Housing area,,,,view of compound from ruin,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00451,print,color,no,PA001,,,Northwest,,,0000979,,Foutz,,,,,Housing compound,,,,view from ruin,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00576,print,black-white,no,PA001,,,Northwest,,,,,no data,,,,,Housing Compound,,,,view from Ruin,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00577,print,black-white,no,PA001,,,Southwest,,,1000979,,no data,,,,,Housing Compound,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00578,print,black-white,no,PA001,,,Southwest,,,1000979,,no data,,,,,Housing Compound,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00579,print,black-white,no,PA001,,,no data,,,1000979,,no data,,,,,Housing Compound,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00580,print,black-white,no,PA001,,,Southeast,,,1000979,,no data,,,,,Housing Compound,,,,view from hill northwest of compound/ site,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00581,print,black-white,no,PA001,,,Southeast,,,1000979,,no data,,,,,Housing Compound,,,,view from hill northwest of compound/ site,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00583,print,black-white,no,PA001,,,Northeast,,,1000979,,no data,,,,,Housing Compound,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00791,negative,color,no,PA001,,,no data,,,,,no data,,,,,Housing compound,,,,view from ruin,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00003,print,black-white,no,PA001,,,Southeast,,,0627972,,Peter George,,,72R1-11A,,Housing compound and pueblo,,,,aerial,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00004,print,black-white,no,PA001,,,Southeast,,,0627972,,Peter George,,,72R1-11A,,Housing compound and pueblo,,,,aerial,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00582,print,black-white,no,PA001,,,Southeast,,,1000979,,no data,,,,,"Housing Compound, child",,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00230,print,color,no,PA001,,,no data,,,,,no data,,,,,Initial Site Survey,,,,undientified crew,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00231,print,color,no,PA001,,,no data,,,,,no data,,,,,"Initial Site Survey, Peter George",,,,undientified crew member,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00248,print,color,no,PA001,,,no data,,,,,no data,,,,,Jeep Toy,,,,remains of old toy found on site,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00288,print,color,no,PA001,,,no data,,,,,no data,,,,,Jeff Scovil,,,,marking sherds,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00588,print,black-white,no,PA001,,,no data,,,,,no data,,,,,Jim Mauzy,,,,with artifacts; display,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00220,print,black-white,no,PA001,,,no data,,,,,no data,,,,,Karen Rogers,,,,ENMU grad student from Ohio,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00300,print,black-white,no,PA001,,,no data,,,0000972,,no data,,,.,,Kiva,,,,"deflector, fire pit of unk room",Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00483,print,color,no,PA001,,,no data,,,0000980,,no data,,,,,Kiva,,,,general shot from 1980s,Salmon Curation Office,N Espinosa,,
LA 8846,121W,,PA00485,print,color,no,PA001,,,East,,,0000980,,no data,,,,,Kiva,,,,general shot from 1980s,Salmon Curation Office,N Espinosa,,
LA 8846,121W,,PA00691,negative,color,no,PA001,,,no data,,,,,no data,,,,,Kiva,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00692,negative,color,no,PA001,,,no data,,,,,no data,,,,,Kiva,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00827,negative,black-white,no,PA001,,,no data,,,,,no data,,,,,Kiva,,,,excavated unidentified room,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,PA00480,print,color,no,PA001,,,North,,,0000980,,no data,,,,,Kiva entrance,,,,general shot from 1980s,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00613,print,black-white,no,PA001,,,West,,,0821972,,Peter George,,,72R48-31,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,006A,,PA00614,print,black-white,no,PA001,,,West,,,0817972,,Peter George,,,72R46-28,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,006A,,PA00615,print,black-white,no,PA001,,,North,,,0817972,,Peter George,,,72R47-9,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,006A,,PA00616,print,black-white,no,PA001,,,East,,,0817972,,Peter George,,,72R47-24,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00620,print,black-white,no,PA001,,,no data,,,0713973,,Peter George,,,73R4-14,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00621,print,black-white,no,PA001,,,Northwest,,,0713973,,Peter George,,,73R4-20,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00622,print,black-white,no,PA001,,,West,,,0713973,,Peter George,,,73R4-7,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00623,print,black-white,no,PA001,,,Northeast,,,0821972,,Peter George,,,72R49-7,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00624,print,black-white,no,PA001,,,North,,,0713973,,Peter George,,,73R-4-18,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,124W,,PA00625,print,black-white,no,PA001,,,West,,,0821972,,Peter George,,,72R48-33,,Kiva floor,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00753,negative,black-white,no,PA001,,,no data,,,,,no data,,,,,Kiva floor,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00847,print,black-white,no,PA001,,,South,,,0810972,,Peter George,,,72-R39-12,,Kiva Floor,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00848,print,black-white,no,PA001,,,West,,,0811972,,Peter George,,,72-R40-28,,Kiva Floor,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00849,print,black-white,no,PA001,,,East,,,0811972,,Peter George,,,72-R40-29,,Kiva Floor,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00850,print,black-white,no,PA001,,,West,,,0810972,,Peter George,,,72-R39-9,,Kiva Floor,,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00851,print,black-white,no,PA001,,,Southwest,,,0813974,,Peter George,,,,,"Kiva Floor, deflector",,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00852,print,black-white,no,PA001,,,South,,,0810972,,Peter George,,,,,"Kiva Floor, deflector",,,,partial photo number 72R39-?2,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00853,print,black-white,no,PA001,,,South,,,0810972,,Peter George,,,72R39-13,,"Kiva Floor, deflector",,,,,Salmon Curation Office,N Espinosa,,
LA 8846,005A,,PA00854,print,black-white,no,PA001,,,West,,,0810972,,Peter George,,,72R39-9,,"Kiva Floor, deflector",,,,,Salmon Curation Office,N Espinosa,,
LA 8846,121A,,PA00150,print,black-white,no,PA001,,,Northeast,,,0806973,,no data,,,73R27-13,,Kiva wall,,,,plastered bench,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00831,negative,black-white,no,PA001,,,no data,,,,,no data,,,,,"Kiva, excavated",,,,"hearth, deflector, ventilator",Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00598,print,black-white,no,PA001,,,no data,,,0000974,,Peter George,,,,,"Kiva, painted",,,,birds from mural,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00599,print,black-white,no,PA001,,,no data,,,0815974,,Peter George,,,R52-29;00180-11,,"Kiva, painted",,,,birds from mural,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00326,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00327,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00328,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00329,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00330,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00331,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00332,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00333,print,black-white,no,PA001,,,no data,,,,,Peter George,,,,,Knapping projectile point,,,,see PA00326 through 00333,Salmon Curation Office,N Espinosa,,
LA 8846,067W,,PA00473,print,color,no,PA001,,,no data,,,0000980,,no data,,,,,Ladder into room,,,,general shot from 1980s,Salmon Curation Office,N Espinosa,,
LA 8846,056W,,PA00486,print,color,no,PA001,,,East,,,0000980,,no data,,,,,Ladder into room,,,,general shot from 1980s,Salmon Curation Office,N Espinosa,,
LA 8846,056W,,PA00487,print,color,no,PA001,,,East,,,0000980,,no data,,,,,Ladder into room,,,,general shot from 1980s,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00294,print,black-white,no,PA001,,,no data,,,0700972,,no data,,,,,Leigh Caskey,,,,shoveling,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00679,negative,black-white,no,PA001,,,no data,,,,,no data,,,,,Library,,,,early volunteers,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00680,negative,black-white,no,PA001,,,no data,,,,,no data,,,,,Library,,,,early volunteers,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00291,print,black-white,no,PA001,,,no data,,,0800972,,no data,,,,,"Lil Rogers, Charlotte ""Tuna"" Adams",,,,,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00602,print,black-white,no,PA001,,,West,,,0802977,,no data,,,033W-061,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00603,print,black-white,no,PA001,,,North,,,0802977,,no data,,,033W-062,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00604,print,black-white,no,PA001,,,North,,,0802977,,no data,,,033W-063,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00605,print,black-white,no,PA001,,,North,,,0802977,,no data,,,033W-064,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00606,print,black-white,no,PA001,,,North,,,0802977,,no data,,,033W-065,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00607,print,black-white,no,PA001,,,North,,,0802977,,no data,,,033W-066,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00608,print,black-white,no,PA001,,,North,,,0802977,,no data,,,033W-067,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00609,print,black-white,no,PA001,,,East,,,0804977,,no data,,,033W-068,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,033W,,PA00610,print,black-white,no,PA001,,,East,,,0804977,,no data,,,033W-069,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00626,print,black-white,no,PA001,,,East,,,0806976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00627,print,black-white,no,PA001,,,East,,,0806976,,no data,,,76R25-9,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00628,print,black-white,no,PA001,,,East,,,0806976,,no data,,,76R25-9,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00629,print,black-white,no,PA001,,,East,,,0812976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00630,print,black-white,no,PA001,,,East,,,0812976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00631,print,black-white,no,PA001,,,East,,,0812976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00632,print,black-white,no,PA001,,,East,,,0806972,,no data,,,76R25-9,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00633,print,black-white,no,PA001,,,East,,,0806972,,no data,,,76R25-3,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00634,print,black-white,no,PA001,,,West,,,0806972,,no data,,,76R25-9,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00635,print,black-white,no,PA001,,,East,,,0812976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00636,print,black-white,no,PA001,,,East,,,0812976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00637,print,black-white,no,PA001,,,East,,,0812976,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00638,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00639,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00640,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00641,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00642,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00643,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00644,print,black-white,no,PA001,,,East,,,0707977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00645,print,black-white,no,PA001,,,South,,,0722977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00646,print,black-white,no,PA001,,,East,,,0722977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00647,print,black-white,no,PA001,,,East,,,0722977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00648,print,black-white,no,PA001,,,East,,,0722977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00649,print,black-white,no,PA001,,,East,,,0722977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00650,print,black-white,no,PA001,,,West,,,0804977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00651,print,black-white,no,PA001,,,South,,,0804977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00652,print,black-white,no,PA001,,,South,,,0804977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00653,print,black-white,no,PA001,,,East,,,0812977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00654,print,black-white,no,PA001,,,East,,,0812977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,043W,,PA00655,print,black-white,no,PA001,,,East,,,0812977,,no data,,,,,Lithic Feature,,,,oversize photo,Salmon Curation Office,N Espinosa,,
LA 8846,031A,,PA00342,print,color,no,PA001,,,South,,,,,no data,,,,,"Lithic, mealing Bin",,,,burned,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00590,print,color,no,PA001,,,no data,,,,,no data,,,,,"Lithic, mealing bin",,,,in kiva,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00589,print,color,no,PA001,,,no data,,,,,no data,,,,,"Lithic, metate, promotional",,,,with mano,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00168,print,black-white,no,PA001,,,no data,,,,,no data,,,,,"Lithic, petroglyphs",,,,Chaco Canyon,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00053,print,black-white,no,PA001,,,no data,,,,,no data,,,,,"Lithic, projectile points",,,,paste up for 1980 report; pp 95,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00057,print,black-white,no,PA001,,,no data,,,,,no data,,,,,"Lithic, projectile points",,,,paste up for 1980 report; pp 93,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00868,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00869,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00870,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00871,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00872,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00873,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00874,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00875,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00876,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
LA 8846,,,PA00877,print,black-white,no,PA001,,,no data,,,0000977,,Jeff Scovil,,,,,Lithics,,,,contact sheet,Salmon Curation Office,N Espinosa,,
